"id","brewery_id","name","cat_id","style_id","abv","ibu","srm","upc","filepath","descript","last_mod"
"3306","623","Moss Bay Extra","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3307","933","Brown Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3308","1068","Walnut Buffalo Gold Premium Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3309","75","Tripppleberry Wheat","11","116","0","0","0","0",,,"2010-07-22 20:00:20"
"3310","75","Bighorn IPA","3","31","0","0","0","0",,,"2010-07-22 20:00:20"
"3311","75","Kickstart Oatmeal Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3312","75","Beachballs Red Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3313","75","Blonde Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3314","153","34th Street Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3315","153","Bourbon Street Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3316","153","Irish Red","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3317","153","Summer Wheat","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3318","153","Double ZZ Raspberry Wheat","11","116","0","0","0","0",,,"2010-07-22 20:00:20"
"3319","153","Voluptuous Blonde","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3320","1190","VHB","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3321","686","Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3322","686","Hemp Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3323","389","Barleywine","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3324","389","Auld Lang Syne","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3325","516","India Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3326","1177","Prohibition Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3327","813","Stout of Circumstance","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3328","813","Cole Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3329","813","Prescription Pale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3330","813","Golden Bitter","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3331","813","KrÃ¶lsch","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3332","581","Frambosia","11","116","0","0","0","0",,,"2010-07-22 20:00:20"
"3333","581","Buffalo Nutty Brown","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3334","581","Celebration Red","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3335","581","Four Sheets Cream Ale","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3336","66","Amber Lager","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3337","965","Gray Whale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3338","1142","Bigfoot 1997","-1","-1","9.6","0","0","0",,,"2010-07-22 20:00:20"
"3339","965","Holiday Scottish Strong Ale","1","15","0","0","0","0",,,"2010-07-22 20:00:20"
"3340","1142","Bigfoot 1996","-1","-1","9.6","0","0","0",,,"2010-07-22 20:00:20"
"3341","1367","Grozet Gooseberry and Wheat Ale","11","116","5","0","0","0",,,"2010-07-22 20:00:20"
"3342","1030","5,000 Year Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3343","50","Edomae","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3344","623","Amber Ale","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3345","623","Drawbridge Blonde","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3346","1099","India Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3347","22","Kona Coffee Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3348","1277","Kuaipa","3","31","0","0","0","0",,,"2010-07-22 20:00:20"
"3349","984","XXXXX Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3350","441","Jubelale","11","141","6.7","0","0","0",,"Did you know that Jubelale was the first beer ever bottled by Deschutes Brewery?  Highly anticipated every fall, Jubelale is in a category of its own with a flavor and following that is impossible to match.  Dark crystal malt creates that â€œlusciousâ€ holiday note while the roasty flavor and bountiful hops excite your tastebuds, reminding you why Jubelale is the perfect holiday beer","2010-07-22 20:00:20"
"3351","1054","Cross of Gold","3","37","0","0","0","0",,"An american blonde ale with bursts of fruity aroma and a dry finish.","2010-07-22 20:00:20"
"3352","1142","Harvest Ale","3","26","6.5","0","0","0",,"The cornerstone of our Harvest series is the beer that started the modern-day fresh hop ale phenomenon in America, our original Harvest Ale. 

Created in 1996, Harvest Ale features Cascade and Centennial hops from the Yakima Valley in Eastern Washington. These hops are harvested and shipped as â€œwetâ€ un-dried hopsâ€”the same day they are pickedâ€”to our brewery in Chico where our brewers eagerly wait to get them into the brew kettle while their oils and resins are still at their peak.","2010-07-22 20:00:20"
"3353","1291","East India Pale Ale","3","26","4","0","0","0",,,"2010-07-22 20:00:20"
"3354","1281","Jacobite Ale","-1","-1","8","0","0","0",,,"2010-07-22 20:00:20"
"3355","1367","Alba Scots Pine Ale","-1","-1","7.5","0","0","0",,,"2010-07-22 20:00:20"
"3356","978","Wicked Winter Brew","11","121","0","0","0","0",,,"2010-07-22 20:00:20"
"3357","562","Wassail Winter Ale","1","13","0","0","0","0",,,"2010-07-22 20:00:20"
"3358","33","Oatmeal Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3359","39","Our Special Ale 1997","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3360","540","Road Dog Ale","2","25","6","0","0","0",,"Blessed by Hunter S. Thompson... Road Dog Porter was our first beer to be illustrated by Ralph Steadman. This is a dark, rich and malty beer, with hints of chocolate and licorice resulting from the use of four prized malts.","2010-07-22 20:00:20"
"3361","1112","Jack Frost Winter Doppelbock","7","90","0","0","0","0",,,"2010-07-22 20:00:20"
"3362","540","Doggie Style Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3363","847","Frolic Shipwreck 1850 Ale","1","13","0","0","0","0",,,"2010-07-22 20:00:20"
"3364","642","Rauchbier","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3365","905","Frambozen","5","70","0","0","0","0",,,"2010-07-22 20:00:20"
"3366","236","Christmas Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3367","160","Sweaty Betty Blonde","11","116","5.9","0","0","0",,,"2010-07-22 20:00:20"
"3368","1277","Gingerwheat","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3369","1358","1997","-1","-1","6.8","0","0","0",,,"2010-07-22 20:00:20"
"3370","562","Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3371","631","Stealth Dark Ale","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3372","631","Red Eye Amber","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3373","631","El NiÃ±o Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3374","1131","Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3375","179","Scotch","3","26","8","0","0","0",,,"2010-07-22 20:00:20"
"3376","729","Rauchbier","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3377","803","Great White Beer","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3378","1233","Beer","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3379","912","Eisbock","7","90","0","0","0","0",,,"2010-07-22 20:00:20"
"3380","912","Kriek","11","116","0","0","0","0",,,"2010-07-22 20:00:20"
"3381","912","Apple Ale","11","116","0","0","0","0",,,"2010-07-22 20:00:20"
"3382","912","Weisse Beer","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3383","912","Saaz Pilsner","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3384","912","Premium Light","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3385","912","Best Bitter","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3386","912","Old Jack","1","13","0","0","0","0",,,"2010-07-22 20:00:20"
"3387","944","Nut Brown Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3388","817","Brown Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3389","1091","Saint Arnold Texas Weat","-1","-1","3.9","0","0","0",,"A refreshing, flavorful filtered wheat beer. The perfect beer to accompany a meal or for a summer's day. The wheat contributes a lighter flavor while maintaining a rich body. The beer has a light hop profile -- just enough to give the beer balance and complexity. The light fruitiness is derived from a KÃ¶lsch yeast strain. A chill haze may be present, which is a characteristic of wheat beers. 

Saint Arnold Texas Wheat is best consumed at 40-45Â° Fahrenheit.","2010-07-22 20:00:20"
"3390","1095","Amarossa","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3391","1095","Amber","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3392","939","Pecan Street Lager","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3393","214","Hexen BrÃ¤u","7","90","0","0","0","0",,,"2010-07-22 20:00:20"
"3394","666","Scottish Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3395","666","Buffalo Ale","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3396","666","Dunkel Weizen","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3397","666","Oktoberfest","7","84","0","0","0","0",,,"2010-07-22 20:00:20"
"3398","666","Rodeo Red","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3399","666","Red Lager","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3400","666","Shawnee Amber Ale","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3401","666","Windmill Wheat Ale","4","50","0","0","0","0",,,"2010-07-22 20:00:20"
"3402","666","Yellow Rose Cream Ale","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3403","1387","Blueberry Blonde","11","116","0","0","0","0",,,"2010-07-22 20:00:20"
"3404","1387","Cask Scotch Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3405","1387","Icehaus Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3406","1387","Oktoberfest","7","84","0","0","0","0",,,"2010-07-22 20:00:20"
"3407","1387","White Rock Red","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3408","1387","Golden Wheat","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3409","1079","Big Black Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3410","1079","Classic Pale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3411","1079","Dusseldorf-Style Altbier","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3412","1079","Brown","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3413","1079","Oktoberfest","7","84","0","0","0","0",,,"2010-07-22 20:00:20"
"3414","1079","Light Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3415","1079","Bavarian Wheat","4","50","0","0","0","0",,,"2010-07-22 20:00:20"
"3416","1079","Pilsner","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3417","1118","Rainbow Trout Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3418","1118","Vail Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3419","1118","Dunkelweizen","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3420","1118","Downtown Brown","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3421","1118","Oktoberfest","7","84","0","0","0","0",,,"2010-07-22 20:00:20"
"3422","1118","Pegasus Pilsner","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3423","1118","Ranger Red","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3424","1179","Shiner Blonde","8","95","4.4","0","0","0",,,"2010-07-22 20:00:20"
"3425","1095","Honey Bock","7","90","0","0","0","0",,,"2010-07-22 20:00:20"
"3426","1175","Black Dog Yellowstone Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3427","157","Samuel Adams Golden Pilsner","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3428","157","Hard Core Crisp Apple Cider","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3429","985","Double Eagle \High-Test\"" Scotch Ale""","1","15","8","0","0","0",,,"2010-07-22 20:00:20"
"3430","1199","Classic Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3431","1199","Rhubarb","11","116","0","0","0","0",,,"2010-07-22 20:00:20"
"3432","1199","Apricot","11","116","0","0","0","0",,,"2010-07-22 20:00:20"
"3433","1199","Hefeweizen","4","50","0","0","0","0",,,"2010-07-22 20:00:20"
"3434","1199","Northwest Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3435","1199","Satin Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3436","1199","Bull Town Brown","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3437","1199","Melon Head Red","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3438","1199","Honey Wheat","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3439","985","Double Eagle Scotch Ale","-1","-1","5.8","0","0","0",,,"2010-07-22 20:00:20"
"3440","985","Double Eagle Brown Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3441","985","Double Eagle Golden Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3442","1276","Davie Poplar IPA","3","31","0","0","0","0",,,"2010-07-22 20:00:20"
"3443","1276","Blackwood Mountain Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3444","1276","Bitter","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3445","1276","Iron Mine Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3446","1276","Big Bertha Brown","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3447","350","IPA","3","31","0","0","0","0",,,"2010-07-22 20:00:20"
"3448","350","Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3449","350","Amber","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3450","350","Lager","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3451","613","Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3452","613","Nut Brown Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3453","613","Greenshields Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3454","613","Munich Summer Fest","7","84","0","0","0","0",,,"2010-07-22 20:00:20"
"3455","613","Amber","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3456","613","Pilsner","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3457","1008","Tornado Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3458","674","Hoppy Claus Holiday Ale","11","141","7.8","0","0","0",,"Our Holiday Ale is a â€œspecialâ€ version of our flagship product - Hoppy Faceâ„¢ Amber Ale; only bigger for you to enjoy during this holiday season!!! Characterized by its distinctive hop aroma and rich, ruby color, Hoppy Claus redefines the way you think about a holiday ale. Hoppy Claus uses only the finest two row malted barley, hops grown in the great Pacific Northwest, and some secret spices that we would love to tell you about; but are unable to do so. This combination results in a clean, crisp, and refreshingly unique hand-crafted experience. Hoppy Brewing Company has never used any artificial preservatives, flavors, or colors in any of its ales. The Hoppy label is your guarantee of purity.","2010-07-22 20:00:20"
"3459","847","Black Hawk Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3460","847","Yuletide Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3461","674","Total Eclipse Black Ale","3","42","5.6","0","0","0",,"Total Eclipse Black Ale has been described as similar to a light, dry stout. Characterized by its distinctive hop aroma and rich, black color, Total Eclipse redefines the way you think about a dark ale. Brewed at a low temperature to create a refreshingly dry finish, Total Eclipse uses only the finest two row malted barley and hops grown in the great Pacific Northwest. This combination results in a clean, crisp, hand-crafted experience. Hoppy Brewing Company has never used any artificial preservatives, flavors, or colors in any of its ales. The Hoppy label is your guarantee of purity. 
Itâ€™s â€œtotallyâ€ out of this world delicious!!!","2010-07-22 20:00:20"
"3462","240","Rosed Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3463","512","Saranac Winter Wassail","11","141","5.8","0","0","0",,"At the heart of Saranac Winter Wassail is a classic English ale brewed with English Malt & Fuggles Hops. Look for hits of cinnamon, nutmeg, orange and allspice. Cheers to the holiday season!","2010-07-22 20:00:20"
"3464","1031","Traditional ESB","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3465","562","Amber Ale","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3466","582","Golden Gate Copper Ale","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3467","389","Desperado Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3468","1031","Sun Fest","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3469","39","Our Special Ale 1996","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3470","706","Best Bitter Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3471","656","HighFalls Indiaman Trader India Pale Export Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3472","965","Cask ESB","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3473","582","Golden Bear Lager","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3474","562","India Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3475","44","Pacific Ridge Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3476","1218","Hefe Weizen","4","50","0","0","0","0",,,"2010-07-22 20:00:20"
"3477","847","Blue Heron Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3478","612","Abbot Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3479","279","Affligem Tripel","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3480","674","Liquid Sunshine Blonde Ale","3","37","5","0","0","0",,"s a unique, all-natural style of beer that currently falls under the category of a Specialty Ale. In other words, there is no true category for this beer... Characterized by its distinctive Mount Hood hop aroma and beautiful blonde color, Liquid Sunshineâ„¢ is brewed at a low temperature to create a nice light dry finish. Using only the finest 2-row malted barley, wheat, rye, and great northwestern grown hops, this combination results in a clean, crisp, and uniquely refreshing beer. As usual, no artificial preservatives have been added to our beer during and/or after the brewing process...Thereâ€™s nothing like it under the sun!!!","2010-07-22 20:00:20"
"3481","41","High Rollers Wheat Beer","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3482","847","Red Tail Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3483","674","Hoppy Face Amber Ale","3","31","5.5","0","0","0",,"Is an award-winning, traditional, all-natural style of beer that falls under the category of a West Coast India Pale Ale (IPA). Characterized by its high hop content Hoppy Faceâ„¢ is brewed using water with a high mineral content. Using only the finest 2-row malted barley and great northwestern grown hops this combination results in a clean crisp well-balanced beer. As usual no artificial preservatives have been added to our beer during and/or after the brewing process...It will put a smile on your face!!!","2010-07-22 20:00:20"
"3484","1067","Brown Bear Brown Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3485","1067","Raccoon Red Ale","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3486","1067","Stillwater Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3487","1067","Boulder Creek Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3488","1067","Pilsner","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3489","1067","Faller Wheat","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3490","1218","MÃ¤rzen","7","84","0","0","0","0",,,"2010-07-22 20:00:20"
"3491","389","California Blonde Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3492","1163","Thompson Pale Ale","3","26","5.5","0","0","0",,,"2010-07-22 20:00:20"
"3493","1256","Kozlov Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3494","1256","Thirsty IPA","3","31","0","0","0","0",,,"2010-07-22 20:00:20"
"3495","1256","Meyer ESB","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3496","1256","Brown Bear Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3497","1256","Polar Ale","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3498","1256","Golden Vanilla Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3499","1256","Valencia Wheat","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3500","92","Fleishhacker Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3501","92","Essex S.O.B.","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3502","92","Playland Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3503","92","Alexander Alt","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3504","92","Endless Summer Cream Ale","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3505","1029","Snow Cap Ale","1","13","0","0","0","0",,,"2010-07-22 20:00:20"
"3506","1029","Thomas Kemper HefeWeizen","4","50","0","0","0","0",,,"2010-07-22 20:00:20"
"3507","1029","Oktoberfest","7","84","0","0","0","0",,,"2010-07-22 20:00:20"
"3508","1029","Amber Lager","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3509","1029","Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3510","1029","Pale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3511","1029","Thomas Kemper Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3512","1029","ESB","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3513","1029","HefeWeizen","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3514","1029","IPA","3","31","0","0","0","0",,,"2010-07-22 20:00:20"
"3515","1029","Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3516","1029","Best Brown","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3517","1029","DPA","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3518","1029","Apricot Wheat","11","116","5.1","0","0","0",,,"2010-07-22 20:00:20"
"3519","1029","Summer Brau","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3520","1029","Sun Fest","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3521","1029","Thomas Kemper Belgian White","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3522","1029","Wheaten Ale","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3523","1029","Weizenberry","11","116","0","0","0","0",,,"2010-07-22 20:00:20"
"3524","1029","Honey Weizen","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3525","41","Nitro Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3526","883","Baritone Red","3","33","0","0","0","0",,,"2010-07-22 20:00:20"
"3527","883","4868 Dark Wheat","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3528","677","Copper Wheat","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3529","686","Summer Nectar Wheat Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3530","1004","Atta Boy IPA","3","31","7.3","0","0","0",,,"2010-07-22 20:00:20"
"3531","1004","Honey Wheat","8","95","3.9","0","0","0",,,"2010-07-22 20:00:20"
"3532","516","Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3533","516","Alt Bier","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3534","516","Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3535","516","Burton Pale Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3536","516","Best Bitter","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3537","516","Hefe Weizen","4","50","0","0","0","0",,,"2010-07-22 20:00:20"
"3538","516","Golden","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3539","516","KÃ¶lsch","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3540","614","Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3541","614","Weizen","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3542","614","Hammerhead Red","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3543","642","Colorado KÃ¶lsch Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3544","1030","Tilted Kilt Ale","1","15","0","0","0","0",,,"2010-07-22 20:00:20"
"3545","843","Special Reserve Oatmeal Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3546","22","Pau Hana Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3547","843","Special Reserve Anniversary Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"3548","488","Royal Oak Pale Ale","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3549","843","AK Original Bitter","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3550","22","Golden Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"3551","360","Bohemia ClÃ¡sica","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3552","362","Port Royal Export","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3553","1215","Lone Star","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3554","732","Crno Pivo","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3555","364","Cabro Extra","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3556","1377","Dry Pear Hard Cider","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3557","259","Brown Ale","3","38","5.6","0","0","0",,"A mix of Northern and Southern English Brown Ales, blending 6 malts into an All-American beer.","2010-07-22 20:00:20"
"3558","259","Brooklyn Lager","-1","-1","5.2","0","0","0",,"Brooklyn Lager, the Brewery's flagship label, is New York's hometown beer fresh flowery firm flavourful Brooklyn Lager started well in 1988 and has gained in character since.","2010-07-22 20:00:20",,,,
"3559","520","Base Camp Golden Ale","3","37","4.9","0","0","0",,"The lightest of FiftyFifty's ales, Base Camp is a thirst quenching delight. Pale straw to light gold in color, this beer has a mild malt flavor combined with light bitterness and hop flavor. This beer finishes dry and is very light and refreshing on the palate. Base Camp is a session beer pull up a chair and camp out for awhile.","2010-07-22 20:00:20",,,,
"3560","663","Edelweiss HefetrÃ¼b","4","50","0","0","0","0",,,"2010-07-22 20:00:20"
"3561","360","Carta Blanca","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3562","1312","Flying Horse Royal Lager Beer","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
"3563","1098","Bumbucha Stout","3","42","0","0","0","0",,,"2010-07-22 20:00:20"
"3564","1098","S-Team","-1","-1","0","0","0","0",,,"2010-07-22 20:00:20"
"3565","1098","Ehu Ale","3","38","0","0","0","0",,,"2010-07-22 20:00:20"
"3566","12","Affligem Dubbel","5","60","6.8","0","0","0",,"A reddish-brown abbey ale brewed with dark malts. The secondary fermentation gives a fruity aroma and a unique, spicy character with a distinctive aftertaste. Secondary fermentation in the bottle. Contains barley malt.","2010-07-22 20:00:20"
"3567","274","Mort Subite Gueuze Lambic","5","70","4.5","0","0","0",,,"2010-07-22 20:00:20"
"3568","255","Old Knucklehead 2000","-1","-1","9.1","0","0","0",,,"2010-07-22 20:00:20"
"3569","631","Black Lava Lager","7","86","0","0","0","0",,,"2010-07-22 20:00:20"
"3570","631","Red Sky Amber Lager","8","95","0","0","0","0",,,"2010-07-22 20:00:20"
